brand,model,category,lifespan_km
"michelin","Michelin Wild Enduro Rear 27.5"" 2.4""","tyre",2000
"michelin","Michelin Wild Enduro Rear 29"" 2.4""","tyre",2000
"michelin","Michelin Wild Enduro Rear GUM-X 27.5"" 2.4""","tyre",2000
"michelin","Michelin Wild Enduro Rear GUM-X 27.5"" 2.6""","tyre",2000
"michelin","Michelin Wild Enduro Rear GUM-X 27.5"" 2.8""","tyre",2000
"michelin","Michelin Wild Enduro Rear GUM-X 29"" 2.4""","tyre",2000
"michelin","Michelin Wild Grip'R 2 26"" 2.1""","tyre",2000
"michelin","Michelin Wild Grip'R 2 26"" 2.25""","tyre",2000
"michelin","Michelin Wild Grip'R 2 27.5"" 2.1""","tyre",2000
"michelin","Michelin Wild Grip'R 2 27.5"" 2.25""","tyre",2000
"michelin","Michelin Wild Grip'R 2 27.5"" 2.35""","tyre",2000
"michelin","Michelin Wild Grip'R 2 29"" 2.1""","tyre",2000
"michelin","Michelin Wild Grip'R 2 29"" 2.25""","tyre",2000
"michelin","Michelin Wild Grip'R 26"" 2.0""","tyre",2000
"michelin","Michelin Wild Grip'R 26"" 2.1""","tyre",2000
"michelin","Michelin Wild Grip'R 26"" 2.25""","tyre",2000
"michelin","Michelin Wild Grip'R 27.5"" 2.25""","tyre",2000
"michelin","Michelin Wild Grip'R 27.5"" 2.35""","tyre",2000
"michelin","Michelin Wild Grip'R 29"" 2.0""","tyre",2000
"michelin","Michelin Wild Grip'R 29"" 2.25""","tyre",2000
"michelin","Michelin Wild Grip'R 29"" 2.35""","tyre",2000
"michelin","Michelin Wild Mud 29"" 2.0""","tyre",2000
"michelin","Michelin Wild Mud Advanced 26"" 2.0""","tyre",2000
"michelin","Michelin Wild Mud Advanced 27.5"" 2.0""","tyre",2000
"michelin","Michelin Wild Mud Advanced 29"" 2.0""","tyre",2000
"michelin","Michelin Wild Mud Enduro 26"" 2.25""","tyre",2000
"michelin","Michelin Wild Mud Enduro 27.5"" 2.25""","tyre",2000
"michelin","Michelin Wild Mud Enduro 29"" 2.25""","tyre",2000
"michelin","Michelin Wild Race'R Ultimate Advanced 26"" 2.25""","tyre",2000
"michelin","Michelin Wild Run'R Advanced Light 26"" 1.1""","tyre",2000
"michelin","Michelin Wild Run'R Advanced Light 26"" 1.4""","tyre",2000
"michelin","Michelin Wild Run'R Advanced Light 27.5"" 1.4""","tyre",2000
"michelin","Michelin Wild Run'R Advanced Light 29"" 1.4""","tyre",2000
"michelin","Michelin Wild XC 29"" 2.25""","tyre",2000
"michelin","Michelin Wild XC 29"" 2.25"" Racing","tyre",2000
"michelin","Michelin Wild XC 29"" 2.35""","tyre",2000
"michelin","Michelin Wild XC 29"" 2.35"" Racing","tyre",2000
"onoff","OnOff 2-Pieces CNC 140mm 6-Bolt","brake-rotor",10000
"onoff","OnOff 2-Pieces CNC 160mm 6-Bolt","brake-rotor",10000
"onoff","OnOff 2-Pieces CNC 180mm 6-Bolt","brake-rotor",10000
"onoff","OnOff 2-Pieces CNC 203mm 6-Bolt","brake-rotor",10000
"onoff","OnOff BCD104 12-speed 30T","chainrings",10000
"onoff","OnOff BCD104 12-speed 32T","chainrings",10000
"onoff","OnOff BCD104 12-speed 34T","chainrings",10000
"onoff","OnOff BCD104 12-speed 36T","chainrings",10000
"onoff","OnOff BCD104 Oval 12-speed 32T","chainrings",10000
"onoff","OnOff BCD104 Oval 12-speed 34T","chainrings",10000
"onoff","OnOff Boost Direct Mount 12-speed 30T","chainrings",10000
"onoff","OnOff Boost Direct Mount 12-speed 32T","chainrings",10000
"onoff","OnOff Boost Direct Mount 12-speed 34T","chainrings",10000
"onoff","OnOff Boost Direct Mount Oval 12-speed 30T","chainrings",10000
"onoff","OnOff Boost Direct Mount Oval 12-speed 32T","chainrings",10000
"onoff","OnOff Boost Direct Mount Oval 12-speed 34T","chainrings",10000
"onoff","OnOff Claw Black","pedals",800
"onoff","OnOff Claw V2 Black","pedals",800
"onoff","OnOff Claw White","pedals",800
"onoff","OnOff Direct Mount Oval 12-speed 30T","chainrings",10000
"onoff","OnOff Direct Mount Oval 12-speed 32T","chainrings",10000
"onoff","OnOff Direct Mount Oval 12-speed 34T","chainrings",10000
"onoff","OnOff Direct Mount Single 12-speed 28T","chainrings",10000
"onoff","OnOff Direct Mount Single 12-speed 30T","chainrings",10000
"onoff","OnOff Direct Mount Single 12-speed 32T","chainrings",10000
"onoff","OnOff Direct Mount Single 12-speed 34T","chainrings",10000
"onoff","OnOff Direct Mount Single 12-speed 36T","chainrings",10000
"onoff","OnOff Floating Cooler 160mm 6-Bolt","brake-rotor",10000
"onoff","OnOff Floating Cooler 180mm 6-Bolt","brake-rotor",10000
"onoff","OnOff Floating Cooler 203mm 6-Bolt","brake-rotor",10000
"onoff","OnOff Hook Anthracite","pedals",800
"onoff","OnOff Hook Green","pedals",800
"onoff","OnOff Hook Pruple","pedals",800
"onoff","OnOff Pija 110mm","seat-post",
"onoff","OnOff Pija 125mm","seat-post",
"onoff","OnOff Pija 150mm","seat-post",
"onoff","OnOff Pija 170mm","seat-post",
"onoff","OnOff Pija 200mm","seat-post",
"onoff","OnOff Pija SL Edition 125mm","seat-post",
"onoff","OnOff Pija SL Edition 350mm","seat-post",
"onoff","OnOff Pija SL Edition 70mm","seat-post",
"onoff","OnOff Resin Black","pedals",800
"onoff","OnOff Resin Gray","pedals",800
"onoff","OnOff Resin Green","pedals",800
"onoff","OnOff Resin Red","pedals",800
"onoff","OnOff Shield V2 Anthracite","pedals",800
"onoff","OnOff Shield V2 Blue","pedals",800
"onoff","OnOff Shield V2 Fuchsia","pedals",800
"onoff","OnOff Standard 160mm 6-Bolt","brake-rotor",10000
"onoff","OnOff Standard 180mm 6-Bolt","brake-rotor",10000
"onoff","OnOff Standard 203mm 6-Bolt","brake-rotor",10000
"onoff","OnOff e-Bike Bosch 12-speed 14T","chainrings",10000
"onoff","OnOff e-Bike Bosch 12-speed 16T","chainrings",10000
"panaracer","Panaracer Agilest 700x23","tyre",3000
"panaracer","Panaracer Agilest 700x25","tyre",3000
"panaracer","Panaracer Agilest 700x28","tyre",3000
"panaracer","Panaracer Agilest Duro 700x23","tyre",3000
"panaracer","Panaracer Agilest Duro 700x25","tyre",3000
"panaracer","Panaracer Agilest Duro 700x28","tyre",3000
"panaracer","Panaracer Agilest Duro TLR 700x25","tyre",3000
"panaracer","Panaracer Agilest Duro TLR 700x28","tyre",3000
"panaracer","Panaracer Agilest Duro TLR 700x30","tyre",3000
"panaracer","Panaracer Agilest Duro TLR 700x32","tyre",3000
"panaracer","Panaracer Agilest Fast 700x25","tyre",3000
"panaracer","Panaracer Agilest Fast 700x28","tyre",3000
"panaracer","Panaracer Agilest Fast TLR 700x25","tyre",3000
"panaracer","Panaracer Agilest Fast TLR 700x28","tyre",3000
"panaracer","Panaracer Agilest Fast TLR 700x30","tyre",3000
"panaracer","Panaracer Agilest Light 700x23","tyre",3000
"panaracer","Panaracer Agilest Light 700x25","tyre",3000
"panaracer","Panaracer Agilest TLR 700x25","tyre",3000
"panaracer","Panaracer Agilest TLR 700x28","tyre",3000
"panaracer","Panaracer Agilest TLR 700x30","tyre",3000
"panaracer","Panaracer Agilest TU 700x25","tyre",3000
"panaracer","Panaracer Albit 700x33","tyre",2000
"panaracer","Panaracer Aliso HO 27.5"" 2.4""","tyre",2000
"panaracer","Panaracer Aliso HO 27.5"" 2.6""","tyre",2000
"panaracer","Panaracer Aliso HO 29"" 2.4""","tyre",2000
"panaracer","Panaracer Aliso HO 29"" 2.6""","tyre",2000
"panaracer","Panaracer Aliso ST 27.5"" 2.4""","tyre",2000
"panaracer","Panaracer Aliso ST 27.5"" 2.6""","tyre",2000
"panaracer","Panaracer Aliso ST 29"" 2.4""","tyre",2000
"panaracer","Panaracer Aliso ST 29"" 2.6""","tyre",2000
"panaracer","Panaracer CG All Condition 26"" 2.35""","tyre",2000
"panaracer","Panaracer CG CX 700x32","tyre",2000
"panaracer","Panaracer CG CX 700x33","tyre",2000
"panaracer","Panaracer CG CX TLR 700x33","tyre",2000
"panaracer","Panaracer CG XC 26"" 2.1""","tyre",2000
"panaracer","Panaracer CG XC 29"" 2.25""","tyre",2000
"panaracer","Panaracer CatalystSport 700x23","tyre",3000
"panaracer","Panaracer CatalystSport 700x25","tyre",3000
"panaracer","Panaracer CatalystSport 700x28","tyre",3000
"panaracer","Panaracer Closer Plus 650x23","tyre",3000
"panaracer","Panaracer Closer Plus 700x20","tyre",3000
"panaracer","Panaracer Closer Plus 700x23","tyre",3000
"panaracer","Panaracer Closer Plus 700x25","tyre",3000
"panaracer","Panaracer Closer Plus 700x28","tyre",3000
"panaracer","Panaracer Col de la Vie Randonnee 650x40","tyre",2000
"panaracer","Panaracer CometHardPack 26"" 1.9""","tyre",2000
"panaracer","Panaracer CometHardPack 26"" 2.1""","tyre",2000
"panaracer","Panaracer CometHardPack 26"" 2.25""","tyre",2000
"panaracer","Panaracer CometHardPack 27.5"" 2.0""","tyre",2000
"panaracer","Panaracer CometHardPack 29"" 2.1""","tyre",2000
"panaracer","Panaracer CometHardPack 700x38","tyre",2000
"panaracer","Panaracer Cross Town 16x35","tyre",3000
"panaracer","Panaracer Dart Classic 26"" 2.1""","tyre",2000
"panaracer","Panaracer DriverPro 26"" 2.1""","tyre",2000
"panaracer","Panaracer DriverPro 27.5"" 2.22""","tyre",2000
"panaracer","Panaracer DriverPro 27.5"" 2.4""","tyre",2000
"panaracer","Panaracer DriverPro 27.5"" 2.6""","tyre",2000
"panaracer","Panaracer DriverPro 29"" 2.2""","tyre",2000
"panaracer","Panaracer DriverPro 29"" 2.4""","tyre",2000
"panaracer","Panaracer DriverPro 29"" 2.6""","tyre",2000
"panaracer","Panaracer DriverPro PR 27.5"" 2.22""","tyre",2000
"panaracer","Panaracer DriverPro PR 29"" 2.2""","tyre",2000
"panaracer","Panaracer Fat B Nimble 26"" 4.0""","tyre",2000
"panaracer","Panaracer Fat B Nimble 27.5"" 3.0""","tyre",2000
"panaracer","Panaracer Fat B Nimble 29"" 3.0""","tyre",2000
"panaracer","Panaracer FirePro 27.5"" 2.35""","tyre",2000
"panaracer","Panaracer FirePro 29"" 2.35""","tyre",2000
"panaracer","Panaracer FireSport 27.5"" 2.35""","tyre",2000
"panaracer","Panaracer FireSport 29"" 2.35""","tyre",2000
"panaracer","Panaracer FireXCPro 26"" 2.1""","tyre",2000
"panaracer","Panaracer GravelKing 27.5"" 1.5""","tyre",2000
"panaracer","Panaracer GravelKing 27.5"" 1.75""","tyre",2000
"panaracer","Panaracer GravelKing 27.5"" 1.9""","tyre",2000
"panaracer","Panaracer GravelKing 700x23","tyre",2000
"panaracer","Panaracer GravelKing 700x26","tyre",2000
"panaracer","Panaracer GravelKing 700x28","tyre",2000
"panaracer","Panaracer GravelKing 700x32","tyre",2000
"panaracer","Panaracer GravelKing 700x35","tyre",2000
"panaracer","Panaracer GravelKing 700x38","tyre",2000
"panaracer","Panaracer GravelKing 700x43","tyre",2000
"panaracer","Panaracer GravelKing AC 700x33","tyre",2000
"panaracer","Panaracer GravelKing AC 700x35","tyre",2000
"panaracer","Panaracer GravelKing EXT 700x33","tyre",2000
"panaracer","Panaracer GravelKing EXT 700x35","tyre",2000
"panaracer","Panaracer GravelKing EXT 700x38","tyre",2000
"panaracer","Panaracer GravelKing EXT Plus 700x33","tyre",2000
"panaracer","Panaracer GravelKing EXT Plus 700x35","tyre",2000
"panaracer","Panaracer GravelKing EXT Plus 700x38","tyre",2000
"panaracer","Panaracer GravelKing Plus 700x26","tyre",2000
"panaracer","Panaracer GravelKing Plus 700x28","tyre",2000
"panaracer","Panaracer GravelKing Plus 700x32","tyre",2000
"panaracer","Panaracer GravelKing Plus 700x35","tyre",2000
"panaracer","Panaracer GravelKing Plus 700x38","tyre",2000
"panaracer","Panaracer GravelKing Plus 700x43","tyre",2000
"panaracer","Panaracer GravelKing R 700x28","tyre",2000
"panaracer","Panaracer GravelKing R 700x30","tyre",2000
"panaracer","Panaracer GravelKing R 700x35","tyre",2000
"panaracer","Panaracer GravelKing R 700x40","tyre",2000
"panaracer","Panaracer GravelKing SK 26"" 2.1""","tyre",2000
"panaracer","Panaracer GravelKing SK 27.5"" 1.75""","tyre",2000
"panaracer","Panaracer GravelKing SK 27.5"" 1.9""","tyre",2000
"panaracer","Panaracer GravelKing SK 27.5"" 2.1""","tyre",2000
"panaracer","Panaracer GravelKing SK 29"" 2.1""","tyre",2000
"panaracer","Panaracer GravelKing SK 700x26","tyre",2000
"panaracer","Panaracer GravelKing SK 700x28","tyre",2000
"panaracer","Panaracer GravelKing SK 700x32","tyre",2000
"panaracer","Panaracer GravelKing SK 700x35","tyre",2000
"panaracer","Panaracer GravelKing SK 700x38","tyre",2000
"panaracer","Panaracer GravelKing SK 700x43","tyre",2000
"panaracer","Panaracer GravelKing SK 700x50","tyre",2000
"panaracer","Panaracer GravelKing SK Plus 26"" 2.1""","tyre",2000
"panaracer","Panaracer GravelKing SK Plus 27.5"" 1.9""","tyre",2000
"panaracer","Panaracer GravelKing SK Plus 27.5"" 2.1""","tyre",2000
"panaracer","Panaracer GravelKing SK Plus 29"" 2.1""","tyre",2000
"panaracer","Panaracer GravelKing SK Plus 700x28","tyre",2000
"panaracer","Panaracer GravelKing SK Plus 700x32","tyre",2000
"panaracer","Panaracer GravelKing SK Plus 700x35","tyre",2000
"panaracer","Panaracer GravelKing SK Plus 700x38","tyre",2000
"panaracer","Panaracer GravelKing SK Plus 700x43","tyre",2000
"panaracer","Panaracer GravelKing SK Plus 700x50","tyre",2000
"panaracer","Panaracer GravelKing SK R 700x30","tyre",2000
"panaracer","Panaracer GravelKing SK R 700x35","tyre",2000
"panaracer","Panaracer GravelKing SK R 700x40","tyre",2000
"panaracer","Panaracer GravelKing SK R 700x45","tyre",2000
"panaracer","Panaracer GravelKing SS 27.5"" 1.5""","tyre",2000
"panaracer","Panaracer GravelKing SS 27.5"" 1.75""","tyre",2000
"panaracer","Panaracer GravelKing SS 27.5"" 1.9""","tyre",2000
"panaracer","Panaracer GravelKing SS 700x28","tyre",2000
"panaracer","Panaracer GravelKing SS 700x32","tyre",2000
"panaracer","Panaracer GravelKing SS 700x35","tyre",2000
"panaracer","Panaracer GravelKing SS 700x38","tyre",2000
"panaracer","Panaracer GravelKing SS 700x43","tyre",2000
"panaracer","Panaracer GravelKing SS Plus 27.5"" 1.75""","tyre",2000
"panaracer","Panaracer GravelKing SS Plus 27.5"" 1.9""","tyre",2000
"panaracer","Panaracer GravelKing SS Plus 700x28","tyre",2000
"panaracer","Panaracer GravelKing SS Plus 700x32","tyre",2000
"panaracer","Panaracer GravelKing SS Plus 700x35","tyre",2000
"panaracer","Panaracer GravelKing SS Plus 700x38","tyre",2000
"panaracer","Panaracer GravelKing SS Plus 700x43","tyre",2000
"panaracer","Panaracer GravelKing SS R 700x28","tyre",2000
"panaracer","Panaracer GravelKing X1 700x35","tyre",2000
"panaracer","Panaracer GravelKing X1 700x40","tyre",2000
"panaracer","Panaracer GravelKing X1 700x45","tyre",2000
"panaracer","Panaracer GravelKing X1 Plus 700x35","tyre",2000
"panaracer","Panaracer GravelKing X1 Plus 700x40","tyre",2000
"panaracer","Panaracer GravelKing X1 Plus 700x45","tyre",2000
"panaracer","Panaracer GravelKing X1 R 700x35","tyre",2000
"panaracer","Panaracer GravelKing X1 R 700x40","tyre",2000
"panaracer","Panaracer GravelKing X1 R 700x45","tyre",2000
"panaracer","Panaracer HP406 20"" 1.75""","tyre",3000
"panaracer","Panaracer Minits Lite 20"" 1.25""","tyre",3000
"panaracer","Panaracer Minits Tough 20"" 1.25""","tyre",3000
"panaracer","Panaracer Neo-Moto 27.5"" 2.1""","tyre",2000
"panaracer","Panaracer Neo-Moto 27.5"" 2.3""","tyre",2000
"panaracer","Panaracer PanDura 27.5"" 2.4""","tyre",2000
"panaracer","Panaracer Pari-Moto 27.5"" 1.5""","tyre",2000
"panaracer","Panaracer Pari-Moto 27.5"" 1.75""","tyre",2000
"panaracer","Panaracer Pari-Moto 27.5"" 1.9""","tyre",2000
"panaracer","Panaracer Pasela 20"" 1.5""","tyre",3000
"panaracer","Panaracer Pasela 24"" 1""","tyre",3000
"panaracer","Panaracer Pasela 26"" 1.25""","tyre",3000
"panaracer","Panaracer Pasela 26"" 1.5""","tyre",3000
"panaracer","Panaracer Pasela 26"" 1.75""","tyre",3000
"panaracer","Panaracer Pasela 27.5"" 1.75""","tyre",3000
"panaracer","Panaracer Pasela 650x25","tyre",3000
"panaracer","Panaracer Pasela 650x28","tyre",3000
"panaracer","Panaracer Pasela 700x23","tyre",3000
"panaracer","Panaracer Pasela 700x25","tyre",3000
"panaracer","Panaracer Pasela 700x28","tyre",3000
"panaracer","Panaracer Pasela 700x32","tyre",3000
"panaracer","Panaracer Pasela 700x35","tyre",3000
"panaracer","Panaracer Pasela 700x38","tyre",3000
"panaracer","Panaracer Pasela ProTite 26"" 1.25""","tyre",3000
"panaracer","Panaracer Pasela ProTite 26"" 1.5""","tyre",3000
"panaracer","Panaracer Pasela ProTite 26"" 1.75""","tyre",3000
"panaracer","Panaracer Pasela ProTite 27.5"" 1.75""","tyre",3000
"panaracer","Panaracer Pasela ProTite 650x28","tyre",3000
"panaracer","Panaracer Pasela ProTite 700x23","tyre",3000
"panaracer","Panaracer Pasela ProTite 700x25","tyre",3000
"panaracer","Panaracer Pasela ProTite 700x28","tyre",3000
"panaracer","Panaracer Pasela ProTite 700x32","tyre",3000
"panaracer","Panaracer Pasela ProTite 700x35","tyre",3000
"panaracer","Panaracer Pasela ProTite 700x38","tyre",3000
"panaracer","Panaracer Practice 650x21","tyre",3000
"panaracer","Panaracer Practice 700x22.5","tyre",3000
"panaracer","Panaracer Practice 700x25","tyre",3000
"panaracer","Panaracer Practice Dual 700x22.5","tyre",3000
"panaracer","Panaracer Practice Dual TG 700x22.5","tyre",3000
"panaracer","Panaracer Quasi-Moto 27.5"" 2.0""","tyre",2000
"panaracer","Panaracer RiBMo 26"" 1.25""","tyre",3000
"panaracer","Panaracer RiBMo 26"" 1.5""","tyre",3000
"panaracer","Panaracer RiBMo 26"" 1.75""","tyre",3000
"panaracer","Panaracer RiBMo 26"" 2.0""","tyre",3000
"panaracer","Panaracer RiBMo 27.5"" 1.5""","tyre",3000
"panaracer","Panaracer RiBMo 700x23","tyre",3000
"panaracer","Panaracer RiBMo 700x25","tyre",3000
"panaracer","Panaracer RiBMo 700x28","tyre",3000
"panaracer","Panaracer RiBMo 700x32","tyre",3000
"panaracer","Panaracer RiBMo 700x35","tyre",3000
"panaracer","Panaracer Romero HO 27.5"" 2.4""","tyre",2000
"panaracer","Panaracer Romero HO 27.5"" 2.6""","tyre",2000
"panaracer","Panaracer Romero HO 29"" 2.4""","tyre",2000
"panaracer","Panaracer Romero HO 29"" 2.6""","tyre",2000
"panaracer","Panaracer Romero ST 27.5"" 2.4""","tyre",2000
"panaracer","Panaracer Romero ST 27.5"" 2.6""","tyre",2000
"panaracer","Panaracer Romero ST 29"" 2.4""","tyre",2000
"panaracer","Panaracer Romero ST 29"" 2.6""","tyre",2000
"panaracer","Panaracer Smoke Classic 26"" 2.1""","tyre",2000
"panaracer","Panaracer SoarAllCondition 26"" 1.95""","tyre",2000
"panaracer","Panaracer SoarAllCondition 26"" 2.1""","tyre",2000
"panaracer","Panaracer SoarAllCondition 29"" 2.0""","tyre",2000
"panaracer","Panaracer SwoopAllTrail 26"" 2.1""","tyre",2000
"panaracer","Panaracer SwoopAllTrail 26"" 2.25""","tyre",2000
"panaracer","Panaracer SwoopAllTrail 26"" 2.4""","tyre",2000
"panaracer","Panaracer SwoopAllTrail 27.5"" 2.1""","tyre",2000
"panaracer","Panaracer T-Serv 26"" 1.25""","tyre",3000
"panaracer","Panaracer T-Serv 26"" 1.5""","tyre",3000
"panaracer","Panaracer T-Serv 26"" 1.75""","tyre",3000
"panaracer","Panaracer T-Serv 27.5"" 1.75""","tyre",3000
"panaracer","Panaracer T-Serv 700x25","tyre",3000
"panaracer","Panaracer T-Serv 700x28","tyre",3000
"panaracer","Panaracer T-Serv 700x32","tyre",3000
"panaracer","Panaracer T-Serv 700x35","tyre",3000
"panaracer","Panaracer Tour 20"" 1.75""","tyre",3000
"panaracer","Panaracer Tour 26"" 1.5""","tyre",3000
"panaracer","Panaracer Tour 26"" 1.75""","tyre",3000
"panaracer","Panaracer Tour 26"" 2.0""","tyre",3000
"panaracer","Panaracer Tour 27.5"" 1.75""","tyre",3000
"panaracer","Panaracer Tour 700x25","tyre",3000
"panaracer","Panaracer Tour 700x28","tyre",3000
"panaracer","Panaracer Tour 700x32","tyre",3000
"panaracer","Panaracer Tour 700x35","tyre",3000
"panaracer","Panaracer Tour 700x38","tyre",3000
"panaracer","Panaracer Tour 700x42","tyre",3000
"panaracer","Panaracer TourGuard 26"" 1.5""","tyre",3000
"panaracer","Panaracer TourGuard 26"" 1.75""","tyre",3000
"panaracer","Panaracer TourGuard 26"" 2.0""","tyre",3000
"panaracer","Panaracer TourGuard 27.5"" 1.75""","tyre",3000
"panaracer","Panaracer TourGuard 700x25","tyre",3000
"panaracer","Panaracer TourGuard 700x28","tyre",3000
"panaracer","Panaracer TourGuard 700x32","tyre",3000
"panaracer","Panaracer TourGuard 700x35","tyre",3000
"panaracer","Panaracer TourGuard 700x38","tyre",3000
"panaracer","Panaracer TourGuard 700x42","tyre",3000
"panaracer","Panaracer TourGuardPlus 20"" 1.5""","tyre",3000
"panaracer","Panaracer TourGuardPlus 26"" 1.5""","tyre",3000
"panaracer","Panaracer TourGuardPlus 26"" 1.75""","tyre",3000
"panaracer","Panaracer TourGuardPlus 26"" 2.0""","tyre",3000
"panaracer","Panaracer TourGuardPlus 27.5"" 1.75""","tyre",3000
"panaracer","Panaracer TourGuardPlus 700x25","tyre",3000
"panaracer","Panaracer TourGuardPlus 700x28","tyre",3000
"panaracer","Panaracer TourGuardPlus 700x32","tyre",3000
"panaracer","Panaracer TourGuardPlus 700x35","tyre",3000
"panaracer","Panaracer TourGuardPlus 700x38","tyre",3000
"panaracer","Panaracer TourGuardPlus 700x42","tyre",3000
"panaracer","Panaracer TourGuardPlus 700x47","tyre",3000
"pirelli","Pirelli Cinturato Adventure 650x45","tyre",2000
"pirelli","Pirelli Cinturato Adventure 700x40","tyre",2000
"pirelli","Pirelli Cinturato Adventure 700x45","tyre",2000
"pirelli","Pirelli Cinturato Adventure 700x50","tyre",2000
"pirelli","Pirelli Cinturato All Road 650x45","tyre",2000
"pirelli","Pirelli Cinturato All Road 700x35","tyre",2000
"pirelli","Pirelli Cinturato All Road 700x40","tyre",2000
"pirelli","Pirelli Cinturato All Road 700x45","tyre",2000
"pirelli","Pirelli Cinturato All Road 700x50","tyre",2000
"pirelli","Pirelli Cinturato Gravel H 650x45","tyre",2000
"pirelli","Pirelli Cinturato Gravel H 700x35","tyre",2000
"pirelli","Pirelli Cinturato Gravel H 700x40","tyre",2000
"pirelli","Pirelli Cinturato Gravel H 700x45","tyre",2000
"pirelli","Pirelli Cinturato Gravel M 650x45","tyre",2000
"pirelli","Pirelli Cinturato Gravel M 700x35","tyre",2000
"pirelli","Pirelli Cinturato Gravel M 700x40","tyre",2000
"pirelli","Pirelli Cinturato Gravel M 700x45","tyre",2000
"pirelli","Pirelli Cinturato Gravel RC 700x35","tyre",2000
"pirelli","Pirelli Cinturato Gravel RC 700x40","tyre",2000
"pirelli","Pirelli Cinturato Gravel RC 700x45","tyre",2000
"pirelli","Pirelli Cinturato Gravel RC-X 700x35","tyre",2000
"pirelli","Pirelli Cinturato Gravel RC-X 700x40","tyre",2000
"pirelli","Pirelli Cinturato Gravel S 700x40","tyre",2000
"pirelli","Pirelli Cinturato Gravel S 700x45","tyre",2000
"pirelli","Pirelli Cinturato Road 700x35","tyre",2000
